Name,WorkHrs,Ask_Price 
crawler_5258,5187,112814
crawler_5260,10200,42431
crawler_5261,5687,228049
crawler_5262,6972,105462
crawler_5263,9842,148890
crawler_5264,684,7600
crawler_5266,9941,123233
crawler_5267,4790,137574
crawler_5268,3733,190127
crawler_5269,10779,103123
crawler_5270,7835,121419
crawler_5271,3593,87135
crawler_5272,3645,102685
crawler_5273,844,83417
crawler_5274,1066,546111
crawler_5276,11989,78501
crawler_5277,10204,130496
crawler_5278,2152,210615
crawler_5279,8180,55764
crawler_5282,1446,138518
crawler_5285,9072,145383
crawler_5286,5744,229492
crawler_5287,2808,102225
crawler_5288,7866,108580
crawler_5289,7478,82935
crawler_5291,8720,70499
crawler_5292,4777,190953
crawler_5294,7252,136637
crawler_5295,1610,412286
crawler_5296,4624,115103
crawler_5297,3622,289024
crawler_5299,7339,116655
crawler_5300,2354,308666
crawler_5301,11179,125674
crawler_5302,11705,100605
crawler_5305,4015,81050
crawler_5307,3964,195928
crawler_5308,828,250540
crawler_5309,987,300465
crawler_5311,6685,94297
crawler_5315,5834,156358
crawler_5316,7523,59456
crawler_5318,3807,285619
crawler_5319,4273,290003
crawler_5320,2673,602028
crawler_5321,3461,82230
crawler_5322,9693,22346
crawler_5324,5555,262190
crawler_5325,10210,48109
crawler_5326,767,86901
crawler_5327,8939,17089
crawler_5328,1748,93988
crawler_5330,2341,319770
crawler_5331,6918,71396
crawler_5332,5370,71483
crawler_5333,2698,290222
crawler_5334,9729,149369
crawler_5335,9879,51435
crawler_5336,4694,194463
crawler_5337,4906,128930
crawler_5338,6375,61726
crawler_5339,1751,533148
crawler_5341,8954,114205
crawler_5342,1362,483803
crawler_5343,11137,57664
crawler_5344,3944,229176
crawler_5345,6883,137808
crawler_5346,3834,68666
crawler_5347,9418,58893
crawler_5348,11901,141883
crawler_5349,3289,153261
crawler_5350,8133,85678
crawler_5351,5236,188119
crawler_5352,3662,164022
crawler_5353,1238,392738
crawler_5355,6488,34240
crawler_5356,3960,35479
crawler_5357,11401,32083
crawler_5359,1201,407618
crawler_5360,8296,55837
crawler_5362,6181,76305
crawler_5364,5817,138824
crawler_5366,1220,601454
crawler_5367,3882,219703
crawler_5368,5203,40015
crawler_5369,2235,152953
crawler_5370,10697,90731
crawler_5371,8256,133844
crawler_5372,8100,61180
crawler_5373,11113,147638
crawler_5374,3144,44128
crawler_5375,729,324088
crawler_5376,1399,458570
crawler_5378,1364,89593
crawler_5380,8108,16607
crawler_5381,2183,456742
crawler_5382,7498,93103
crawler_5383,7615,49718
crawler_5384,6607,41670
crawler_5385,1537,158794
crawler_5386,2268,105481
crawler_5387,7009,134451
crawler_5388,9546,72721
crawler_5389,4917,108835
crawler_5390,7492,49290
crawler_5391,2827,70649
crawler_5392,11170,44193
crawler_5393,5254,286612
crawler_5396,8739,64132
crawler_5398,11698,82553
crawler_5401,11553,91549
crawler_5402,2133,72234
crawler_5403,7383,110546
crawler_5404,10848,85591
crawler_5405,10981,81479
crawler_5406,7119,118501
crawler_5408,9461,61396
crawler_5409,10706,161623
crawler_5410,7610,102516
crawler_5411,6550,47855
crawler_5412,2753,431420
crawler_5414,8653,110142
crawler_5415,4452,135365
crawler_5417,7954,64515
crawler_5418,5885,75493
crawler_5419,8649,47859
crawler_5420,3336,280726
crawler_5422,9463,77874
crawler_5423,1639,155499
crawler_5425,3374,71689
crawler_5426,3083,275666
crawler_5427,6340,82266
crawler_5428,2145,249588
crawler_5429,6015,124620
crawler_5430,9689,70445
crawler_5431,11351,17196
crawler_5432,3998,216012
crawler_5433,3933,136082
crawler_5435,5206,35630
crawler_5437,5131,160373
crawler_5438,8459,78186
crawler_5439,6156,144946
crawler_5440,8156,63446
crawler_5441,8395,20504
crawler_5442,776,448708
crawler_5444,4412,182749
crawler_5445,11972,7001
crawler_5446,5807,223440
crawler_5448,4507,261967
crawler_5449,1114,66335
crawler_5450,3172,190232
crawler_5451,1371,100530
crawler_5452,6646,20633
crawler_5453,9783,122214
crawler_5454,4693,250667
crawler_5455,11242,140499
crawler_5456,10021,8224
crawler_5457,2403,18365
crawler_5458,4552,227214
crawler_5459,3462,234233
crawler_5460,4971,37404
crawler_5461,10987,167621
crawler_5462,11183,26950
crawler_5463,3143,155691
crawler_5464,1123,578927
crawler_5465,1216,402228
crawler_5466,3770,98376
crawler_5469,4094,60537
crawler_5470,7044,26137
crawler_5471,6169,77573
crawler_5472,3323,80853
crawler_5473,8400,137437
crawler_5474,3657,145713
crawler_5475,11156,22403
crawler_5476,3310,167218
crawler_5477,9041,49173
crawler_5478,5519,200631
crawler_5479,8560,17854
crawler_5480,1803,226654
crawler_5482,3753,198868
crawler_5483,9514,17223
crawler_5484,6060,87641
crawler_5485,6337,100518
crawler_5486,656,350539
crawler_5487,6673,50557
crawler_5489,11913,148274
crawler_5491,10834,163738
crawler_5494,2860,371913
crawler_5495,8171,129669
crawler_5496,3415,262598
crawler_5498,11158,109816
crawler_5499,10223,25026
crawler_5501,11398,16903
crawler_5502,7925,126432
crawler_5504,3332,165861
crawler_5506,2832,120011
crawler_5507,5662,247803
crawler_5508,1358,372774
crawler_5509,7358,142249
crawler_5510,6682,103599
crawler_5511,4271,86678
crawler_5512,3276,74641
crawler_5513,10161,148720
crawler_5514,4338,76807
crawler_5515,5388,259888
crawler_5516,4907,57990
crawler_5518,4748,36618
crawler_5519,9375,47157
crawler_5520,3795,212891
crawler_5521,10450,92776
crawler_5523,11391,45548
crawler_5524,2446,214282
crawler_5525,2158,290388
crawler_5526,4151,160929
crawler_5527,1277,478727
crawler_5528,11088,132088
crawler_5529,2854,292329
crawler_5530,3609,72375
crawler_5531,5071,206129
crawler_5532,5852,56852
crawler_5533,6110,111118
crawler_5535,3841,122254
crawler_5536,8811,117358
crawler_5537,5855,28778
crawler_5538,2544,70750
crawler_5539,3275,243004
crawler_5540,9393,143142
crawler_5541,8683,119633
crawler_5543,4918,51615
crawler_5544,9274,22433
crawler_5545,620,294480
crawler_5546,9248,155814
crawler_5547,9030,7521
crawler_5548,8787,89791
crawler_5549,8489,131319
crawler_5550,6506,132644
crawler_5552,8231,118494
crawler_5553,11272,109891
crawler_5556,1793,505384
crawler_5557,11861,124155
crawler_5559,5735,166667
crawler_5560,9590,98388
crawler_5561,6418,62361
crawler_5562,3761,149492
crawler_5564,9327,48758
crawler_5565,3649,60753
crawler_5566,4972,211850
crawler_5567,671,597642
crawler_5569,1946,398232
crawler_5570,7406,117178
crawler_5571,10816,164205
crawler_5572,1194,381423
crawler_5573,4273,155576
crawler_5574,6253,92248
crawler_5575,9085,120448
crawler_5576,1005,59936
crawler_5577,11217,20445
crawler_5579,7428,69648
crawler_5580,2866,127070
crawler_5581,1740,493401
crawler_5582,1417,526785
crawler_5583,9832,112654
crawler_5584,3472,75705
crawler_5586,7316,52805
crawler_5587,10720,83687
crawler_5588,10149,55354
crawler_5589,10573,129076
crawler_5591,739,137494
crawler_5592,4281,59151
crawler_5593,965,137636
crawler_5594,802,207703
crawler_5596,8317,111254
crawler_5598,11546,51567
crawler_5599,6297,143761
crawler_5600,5071,65540
crawler_5601,10906,69875
crawler_5603,4417,60585
crawler_5604,553,350986
crawler_5605,5766,297689
crawler_5606,4286,204727
crawler_5608,9382,92575
crawler_5609,10078,168795
crawler_5610,8641,17234
crawler_5611,10259,134120
crawler_5612,10870,113530
crawler_5613,9694,113451
crawler_5614,11053,35237
crawler_5615,3994,74510
crawler_5616,5681,136921
crawler_5617,6264,22630
crawler_5618,8962,131271
crawler_5621,2889,40652
crawler_5623,11014,26632
crawler_5624,9309,104951
crawler_5626,8154,49974
crawler_5628,4346,134277
crawler_5629,9980,141012
crawler_5630,4167,136414
crawler_5631,1671,435711
crawler_5632,11785,104945
crawler_5633,3274,153797
crawler_5634,10712,162139
crawler_5635,4585,244295
crawler_5636,9481,149950
crawler_5637,5420,287135
crawler_5638,3359,179778
crawler_5639,10802,95528
crawler_5640,7472,32414
crawler_5642,7018,106399
crawler_5643,2891,456195
crawler_5644,10048,47295
crawler_5645,2881,413472
crawler_5646,7138,75987
crawler_5647,4477,200934
crawler_5648,963,337124
crawler_5649,409,160568
crawler_5650,2296,434754
crawler_5651,1591,113746
crawler_5652,11185,26292
crawler_5653,11018,148589
crawler_5654,11140,99466
crawler_5655,8215,50828
crawler_5656,9734,35206
crawler_5657,6823,104301
crawler_5659,6941,33376
crawler_5660,652,121398
crawler_5662,7353,49143
crawler_5663,5687,125295
crawler_5664,10646,8214
crawler_5665,7531,22852
crawler_5666,11398,70744
crawler_5667,2196,466702
crawler_5671,9296,35542
crawler_5672,3894,156681
crawler_5673,1858,120656
crawler_5674,1957,463769
crawler_5675,6587,91908
crawler_5676,7955,121742
crawler_5677,4635,288763
crawler_5679,9694,86384
crawler_5680,3057,146440
crawler_5681,4071,234986
crawler_5682,11982,118516
crawler_5683,1611,115362
crawler_5684,610,299273
crawler_5685,5867,123318
crawler_5686,9178,33845
crawler_5687,11494,55711
crawler_5688,9619,46479
crawler_5690,4157,71294
crawler_5691,2471,257838
crawler_5694,2850,308944
crawler_5695,11600,127465
crawler_5697,7388,18013
crawler_5698,5592,82876
crawler_5699,1569,177755
crawler_5701,10557,138450
crawler_5702,10562,20493
crawler_5703,3871,126319
crawler_5704,5287,46361
crawler_5705,2359,469724
crawler_5707,1810,505241
crawler_5708,8590,77187
crawler_5709,9970,17916
crawler_5710,1356,324079
crawler_5712,6454,60694
crawler_5713,3826,247405
crawler_5714,9641,135763
crawler_5715,10397,8353
crawler_5717,1054,214835
crawler_5718,10776,60495
crawler_5719,11157,123301
crawler_5720,1625,90408
crawler_5721,10873,74405
crawler_5722,11627,85088
crawler_5723,10793,13641
crawler_5724,4549,231602
crawler_5726,1968,568598
crawler_5728,868,553980
crawler_5729,4313,54160
crawler_5730,2866,250434
crawler_5731,2038,433961
crawler_5732,3884,62822
crawler_5733,8494,45706
crawler_5735,4923,250945
crawler_5736,9831,13943
crawler_5737,2850,299119
crawler_5738,8696,43276
crawler_5740,5593,58652
crawler_5742,6179,129583
crawler_5743,10343,168623
crawler_5744,6720,85655
crawler_5745,11233,65857
crawler_5746,9964,47290
crawler_5747,2626,308474
crawler_5748,11765,65308
crawler_5749,2806,269393
crawler_5751,2717,353064
crawler_5752,9969,77700
crawler_5754,2706,530492
crawler_5755,6500,140165
crawler_5756,9308,153478
crawler_5757,7933,111938
crawler_5759,3733,221112
crawler_5762,5227,286471
crawler_5763,1127,352215
crawler_5764,10723,47139
crawler_5765,433,52986
crawler_5766,9383,145288
crawler_5768,2209,334106
crawler_5769,1625,196527
crawler_5771,2695,523783
crawler_5772,6382,32907
crawler_5773,8583,22032
crawler_5774,2840,154423
crawler_5777,8146,121600
crawler_5778,2137,139220
crawler_5779,3003,189211
crawler_5780,3470,191579
crawler_5781,10491,93991
crawler_5782,4854,198903
crawler_5783,3023,125058
crawler_5784,10781,73351
crawler_5786,4189,155133
crawler_5787,3112,213451
crawler_5788,7733,98913
crawler_5789,6064,135539
crawler_5790,5769,240045
crawler_5791,788,161857
crawler_5792,2936,520072
crawler_5794,11916,133384
crawler_5795,6947,15275
crawler_5796,2421,182154
crawler_5797,11375,139400
crawler_5799,9784,114433
crawler_5800,2864,86809
crawler_5801,4699,281073
crawler_5802,1347,529313
crawler_5804,8362,73055
crawler_5806,7862,26927
crawler_5807,8366,136241
crawler_5808,6934,107560
crawler_5810,6008,16636
crawler_5811,1567,376137
crawler_5813,10539,95832
crawler_5814,9992,158892
crawler_5815,1041,187326
crawler_5817,4759,163978
crawler_5819,4784,39674
crawler_5820,420,367175
crawler_5821,9904,37069
crawler_5822,11866,37482
crawler_5823,7997,85881
crawler_5824,1203,349477
crawler_5825,6026,35256
crawler_5826,3816,122488
crawler_5827,4882,131190
crawler_5828,4108,193865
crawler_5829,7769,28416
crawler_5834,537,209223
crawler_5836,5758,61291
crawler_5837,9141,143902
crawler_5838,11284,167842
crawler_5839,502,189914
crawler_5840,7504,110621
crawler_5841,437,498847
crawler_5842,3605,251565
crawler_5843,7259,65048
crawler_5844,10692,165472
crawler_5845,8591,42115
crawler_5846,8165,66376
crawler_5847,1413,347114
crawler_5848,10012,146201
crawler_5851,9176,142010
crawler_5852,1734,215097
crawler_5853,1081,130051
crawler_5854,10592,39561
crawler_5856,10887,173797
crawler_5857,749,284913
crawler_5858,11384,88840
crawler_5859,2051,142382
crawler_5863,4090,278783
crawler_5864,5401,83522
crawler_5865,4975,83876
crawler_5866,8862,132521
crawler_5867,9474,93187
crawler_5868,3433,272437
crawler_5869,10421,143010
crawler_5870,708,253673
crawler_5871,1747,12312
crawler_5872,4900,88976
crawler_5873,9474,121948
crawler_5875,11463,101304
crawler_5876,2941,209706
crawler_5877,10052,26055
crawler_5879,2079,171960
crawler_5880,2408,124649
crawler_5881,7023,68161
crawler_5882,5790,40643
crawler_5883,5664,43889
crawler_5884,3368,245235
crawler_5885,6270,78005
crawler_5886,10471,122983
crawler_5887,2012,294909
crawler_5888,3491,59373
crawler_5889,7396,117723
crawler_5890,743,350407
crawler_5891,7109,106695
crawler_5892,1178,220234
crawler_5893,814,83366
crawler_5894,6008,54611
crawler_5895,4741,58576
crawler_5896,10709,80151
crawler_5897,8556,78862
crawler_5899,10097,83468
crawler_5900,5810,139681
crawler_5901,4300,222095
crawler_5902,4428,262664
crawler_5903,8046,91740
crawler_5904,7375,98711
crawler_5905,7025,97037
crawler_5906,5617,217832
crawler_5907,9266,50675
crawler_5908,1824,560698
crawler_5909,4950,97745
crawler_5911,2162,204718
crawler_5912,5985,291747
crawler_5913,11740,159257
crawler_5914,7312,25905
crawler_5915,5859,152638
crawler_5916,511,279177
crawler_5918,6795,111784
crawler_5920,10222,174108
crawler_5921,7952,139232
crawler_5922,9315,95217
crawler_5924,6793,120399
crawler_5925,2468,538899
crawler_5926,2312,525053
crawler_5927,2784,187227
crawler_5928,1801,583305
crawler_5929,10692,61950
crawler_5930,5182,222274
crawler_5931,6182,56338
crawler_5933,5612,156380
crawler_5934,10505,95877
crawler_5935,2459,207548
crawler_5936,1646,268009
crawler_5937,3976,75945
crawler_5938,7778,58765
crawler_5940,8804,48501
crawler_5941,9926,113517
crawler_5942,4376,134793
crawler_5943,2355,339892
crawler_5945,9075,161349
crawler_5947,10017,171263
crawler_5948,5472,169699
crawler_5949,2921,169633
crawler_5950,10540,162894
crawler_5951,6689,116950
crawler_5952,2929,388183
crawler_5953,9279,149887
crawler_5954,9943,32192
crawler_5955,9040,14080
crawler_5956,5286,204122
crawler_5959,6995,21248
crawler_5961,613,425096
crawler_5962,9708,11019
crawler_5964,7253,58784
crawler_5965,7571,70153
crawler_5966,3104,29019
crawler_5968,9805,125500
crawler_5969,10840,85422
crawler_5970,8985,27253
crawler_5971,10244,33989
crawler_5974,6759,142822
crawler_5976,2323,277263
crawler_5977,9794,134172
crawler_5978,4189,31396
crawler_5979,4024,217168
crawler_5981,8453,113658
crawler_5983,7126,42805
crawler_5985,2126,454265
crawler_5986,7038,104818
crawler_5988,5270,237628
crawler_5989,6405,117812
crawler_5990,1186,307606
crawler_5991,6491,40842
crawler_5992,1201,249868
crawler_5993,8024,99380
crawler_5994,8860,72674
crawler_5995,2793,169360
crawler_5996,2391,378201
crawler_5997,7001,56165
crawler_5999,10298,63186
crawler_6000,1804,325103
crawler_6001,987,219545
crawler_6002,8448,96235
crawler_6003,7718,20816
crawler_6004,5524,179605
crawler_6005,4302,59038
crawler_6007,9313,22698
crawler_6008,6408,113009
crawler_6009,2760,390920
crawler_6010,4072,65619
crawler_6011,2191,567991
crawler_6012,8828,49786
crawler_6013,1402,173533
crawler_6015,9773,9487
crawler_6016,5640,228616
crawler_6017,4100,86742
crawler_6018,10829,101977
crawler_6020,3332,147323
crawler_6021,2021,54039
crawler_6023,8917,35105
crawler_6024,10016,120023
crawler_6025,4422,184748
crawler_6027,6195,34412
crawler_6028,11282,164776
crawler_6029,3525,294531
crawler_6030,11643,164384
crawler_6031,2491,263680
crawler_6033,10396,164341
crawler_6034,493,123661
crawler_6035,4771,193377
crawler_6036,11508,129109
crawler_6037,642,153034
crawler_6039,1559,407356
crawler_6040,1791,227229
crawler_6042,1105,128829
crawler_6043,6747,99902
crawler_6044,11383,41116
crawler_6045,8860,104448
crawler_6046,1149,262301
crawler_6047,4174,138532
crawler_6048,698,241787
crawler_6049,9257,85560
crawler_6050,1270,494862
crawler_6051,4451,48002
crawler_6053,2753,590343
crawler_6054,10735,119253
crawler_6055,10228,123914
crawler_6056,6794,47585
crawler_6057,4640,225887
crawler_6058,7738,15686
crawler_6059,11033,122771
crawler_6060,11187,123119
crawler_6062,11685,147736
crawler_6063,2024,318325
crawler_6064,2309,521696
crawler_6065,6429,131893
crawler_6067,8989,110895
crawler_6068,6506,105206
crawler_6069,2912,358873
crawler_6070,2369,229864
crawler_6073,1977,495409
crawler_6074,6491,102506
crawler_6077,8259,122127
crawler_6078,5117,97869
crawler_6080,2661,101928
crawler_6081,1177,474074
crawler_6082,6965,27383
crawler_6083,4748,35962
crawler_6084,3072,41380
crawler_6085,1024,531686
crawler_6086,2512,18197
crawler_6087,8551,89915
crawler_6088,1975,170789
crawler_6089,1122,578927
crawler_6090,6902,135794
crawler_6092,4584,177452
crawler_6094,9660,13652
crawler_6095,3542,141029
crawler_6096,6448,123352
crawler_6097,3253,168613
crawler_6098,10991,100351
crawler_6099,9688,34353
crawler_6100,746,570122
crawler_6101,1909,475509
crawler_6102,5595,151396
crawler_6103,9937,147884
crawler_6104,4716,60205
crawler_6106,3581,139663
crawler_6108,10836,127524
crawler_6109,8817,111678
crawler_6110,6409,21054
crawler_6111,5857,74274
crawler_6112,2311,6810
crawler_6113,5231,161280
crawler_6114,5260,51500
crawler_6115,3855,134586
crawler_6116,3070,74284
crawler_6117,1659,371916
crawler_6118,5177,296769
crawler_6119,3985,77008
crawler_6121,11427,50172
crawler_6123,4397,38481
crawler_6125,9534,92053
crawler_6127,8094,29596
crawler_6131,890,59726
crawler_6132,6153,66328
crawler_6133,5934,289641
crawler_6134,5927,113793
crawler_6135,3175,201158
crawler_6136,8327,82731
crawler_6137,958,101892
crawler_6138,9775,74193
crawler_6139,6602,17039
crawler_6140,11780,168158
crawler_6141,2316,72517
crawler_6142,8857,35175
crawler_6144,3134,202560
crawler_6145,11562,18642
crawler_6146,10426,25545
crawler_6147,1867,73052
crawler_6148,4475,191019
crawler_6149,5467,32877
crawler_6150,10798,11203
crawler_6151,2487,366995
crawler_6154,2839,279399
crawler_6155,11891,151546
crawler_6156,6182,128496
crawler_6157,3668,194806
crawler_6158,10699,91912
crawler_6159,11265,156755
crawler_6160,6942,36691
crawler_6161,9468,153095
crawler_6162,10465,98235
crawler_6163,7110,69762
crawler_6164,4511,164357
crawler_6165,8984,52281
crawler_6166,11457,94588
crawler_6167,10255,153973
crawler_6168,3705,221265
crawler_6169,6005,32251
crawler_6170,1031,538193
crawler_6171,7978,22775
crawler_6172,3673,103000
crawler_6173,5144,103528
crawler_6174,935,516402
crawler_6175,10140,51240
crawler_6176,6229,138441
crawler_6177,10538,106534
crawler_6178,6245,139462
crawler_6179,8707,64609
crawler_6180,10574,34007
crawler_6181,4136,252157
crawler_6182,9322,118957
crawler_6183,4331,150324
crawler_6185,8408,112328
crawler_6186,2179,604997
crawler_6188,4961,71584
crawler_6190,3369,76171
crawler_6191,7236,37307
crawler_6193,11010,94742
crawler_6195,2964,344470
crawler_6196,4081,47238
crawler_6197,8259,46211
crawler_6198,7490,117105
crawler_6199,2458,96460
crawler_6200,4661,159360
crawler_6203,9990,66271
crawler_6205,2032,193590
crawler_6206,4516,218751
crawler_6207,3782,49799
crawler_6208,3109,290664
crawler_6209,3576,216326
crawler_6210,3039,231929
crawler_6211,11942,94303
crawler_6212,3900,190345
crawler_6213,2713,439722
crawler_6214,6060,64588
crawler_6217,2621,583382
crawler_6218,4116,31314
crawler_6220,4816,282555
crawler_6221,5181,160740
crawler_6222,4626,259175
crawler_6223,9824,91832
crawler_6224,10131,98226
crawler_6225,7585,45035
crawler_6226,3818,160520
crawler_6228,9247,33068
crawler_6229,3161,249854
crawler_6230,430,40390
crawler_6231,3078,67536
crawler_6232,6241,122827
crawler_6233,8358,52654
crawler_6235,5350,192277
crawler_6237,9827,105257
crawler_6238,10878,87352
crawler_6240,10189,174347
crawler_6241,7278,41856
crawler_6242,767,418819
crawler_6243,2236,454467
crawler_6244,2302,104283
crawler_6245,4972,147918
crawler_6246,8833,30601
crawler_6247,7050,96919
crawler_6249,11184,51906
crawler_6250,6474,84416
crawler_6251,11057,132059
crawler_6252,1115,76289
crawler_6253,10133,147176
crawler_6254,4383,225761
crawler_6255,6070,82421
crawler_6256,4055,273810
crawler_6258,3437,90788
crawler_6260,2788,395500
crawler_6262,4687,196802
crawler_6263,10316,44869
crawler_6264,8475,74348
crawler_6265,2851,242050
crawler_6266,3019,233786
crawler_6267,3780,299071
crawler_6268,10798,169629
crawler_6269,7980,35663
crawler_6270,10496,167708
crawler_6271,4493,249335
crawler_6272,9642,61771
crawler_6273,9552,9730
crawler_6275,513,68571
crawler_6276,2741,144312
crawler_6277,8568,42662
crawler_6278,6920,28485
crawler_6279,2575,57846
crawler_6280,8606,129798
crawler_6281,3501,212237
crawler_6282,4233,218578
crawler_6283,9114,72265
crawler_6284,9121,172951
crawler_6285,5343,237887
crawler_6286,4321,137910
crawler_6287,5556,273102
crawler_6289,4265,257424
crawler_6291,9174,75016
crawler_6292,5033,261354
crawler_6293,6916,136632
crawler_6294,2281,478940
crawler_6295,10960,60430
crawler_6296,685,484231
crawler_6297,11804,31546
crawler_6299,6886,52191
crawler_6300,7699,32333
crawler_6301,8548,45563
crawler_6303,963,54368
crawler_6304,3201,101946
crawler_6305,7366,61994
crawler_6306,4399,115418
crawler_6307,11667,55270
crawler_6308,9570,20589
crawler_6309,10811,20034
crawler_6310,11346,132590
crawler_6311,9780,76882
crawler_6312,5147,147721
crawler_6313,4019,109587
crawler_6315,2894,233019
crawler_6316,10048,39561
crawler_6317,4292,275115
crawler_6318,6494,130080
crawler_6319,10350,30402
crawler_6320,6369,54755
crawler_6321,11926,9965
crawler_6323,6393,64270
crawler_6325,8237,61882
crawler_6326,7857,114192
crawler_6328,5882,191362
crawler_6329,3322,89376
crawler_6330,7929,22384
crawler_6331,9877,103740
crawler_6332,4997,178728
crawler_6333,2561,208619
crawler_6334,1887,428016
crawler_6335,722,349589
crawler_6337,9841,101364
crawler_6338,6609,77489
crawler_6339,2381,247954
crawler_6340,1922,179968
crawler_6341,5489,279689
crawler_6342,5781,136469
crawler_6344,9880,145386
crawler_6347,777,555154
crawler_6348,5189,132477
crawler_6349,2180,399547
crawler_6350,11750,59684
crawler_6351,11512,169789
crawler_6352,7393,128783
crawler_6354,8515,25903
crawler_6355,6588,51434
crawler_6357,5091,180682
crawler_6358,10747,52069
crawler_6359,4930,251172
crawler_6360,10040,130308
crawler_6361,9800,32984
crawler_6364,8102,81432
crawler_6365,1355,466078
crawler_6367,7186,55382
crawler_6368,5947,260624
crawler_6369,2846,548525
crawler_6372,5027,159587
crawler_6373,11376,10614
crawler_6374,3614,258286
crawler_6375,2843,61008
crawler_6377,8493,43863
crawler_6378,427,475233
crawler_6379,4376,158234
crawler_6381,5884,221124
crawler_6382,5999,61079
crawler_6383,619,451627
crawler_6385,9252,34565
crawler_6386,3811,144413
crawler_6387,2048,344194
crawler_6388,8099,143984
crawler_6390,9681,36793
crawler_6391,4109,42377
crawler_6392,6953,22240
crawler_6393,3476,215351
crawler_6394,4297,185834
crawler_6395,8952,119627
crawler_6396,928,492702
crawler_6397,3709,265568
crawler_6400,1770,40353
crawler_6401,6991,34508
crawler_6402,9655,52832
crawler_6405,5138,244007
crawler_6406,10292,109997
crawler_6407,1600,458829
crawler_6409,2233,185261
crawler_6410,7882,46045
crawler_6411,10219,115024
crawler_6412,11793,50718
crawler_6413,8370,58111
crawler_6414,11801,161202
crawler_6415,4411,177118
crawler_6416,11442,62404
crawler_6417,11478,129476
crawler_6418,2976,486653
crawler_6419,7211,112650
crawler_6420,7362,104496
crawler_6421,3307,109876
crawler_6423,11146,141247
crawler_6425,9012,29062
crawler_6426,6795,88421
crawler_6427,8060,128694
crawler_6428,8901,122750
crawler_6430,1233,585908
crawler_6431,533,152163
crawler_6432,1762,570999
crawler_6433,7908,60915
crawler_6434,500,76725
crawler_6435,11259,74217
crawler_6436,4921,57808
crawler_6437,4993,255716
crawler_6438,1729,549076
crawler_6440,1885,519161
crawler_6441,1179,555045
crawler_6442,7640,126940
crawler_6443,2181,384144
crawler_6444,8046,82000
crawler_6445,7979,130506
crawler_6448,8150,34422
crawler_6449,4598,253060
crawler_6451,6691,29252
crawler_6452,8359,38752
crawler_6454,8397,60889
crawler_6455,7531,138050
crawler_6456,10701,151727
crawler_6457,9317,9355
crawler_6458,1177,211873
crawler_6459,4180,137657
crawler_6460,11791,30526
crawler_6461,11075,103522
crawler_6462,8958,78389
crawler_6463,5791,98837
crawler_6464,6936,101233
crawler_6465,552,282205
crawler_6467,9294,27860
crawler_6468,3553,279470
crawler_6469,6530,84135
crawler_6470,9279,150394
crawler_6471,8457,52115
crawler_6472,3870,162335
crawler_6473,469,485547
crawler_6474,4499,134632
crawler_6475,4468,235564
crawler_6476,2339,324188
crawler_6477,9374,15655
crawler_6478,7128,109404
crawler_6479,632,510869
crawler_6480,3027,185180
crawler_6481,4927,134463
crawler_6482,5965,227110
crawler_6484,6885,103707
crawler_6485,9114,41086
crawler_6486,5388,74615
crawler_6487,11539,130728
crawler_6488,7290,93121
crawler_6490,5089,144187
crawler_6491,2338,198408
crawler_6492,4942,172570
crawler_6493,8400,20702
crawler_6494,2557,309017
crawler_6496,2259,105348
crawler_6497,10211,171932
crawler_6498,8251,55393
crawler_6501,11108,61346
crawler_6502,11380,171110
crawler_6503,6870,64468
crawler_6505,10257,170793
crawler_6506,3098,261259
crawler_6507,9799,11460
crawler_6508,4161,283765
crawler_6511,5964,164395
crawler_6512,2934,527630
crawler_6514,2917,441504
crawler_6515,5713,235073
crawler_6516,7409,21910
crawler_6517,9548,105393
crawler_6518,3520,292308
crawler_6519,2592,516449
crawler_6520,4989,221901
crawler_6521,6180,136558
crawler_6522,11359,16721
crawler_6523,4806,222907
crawler_6524,9241,94858
crawler_6525,1059,457790
crawler_6526,2030,121772
crawler_6528,2785,466353
crawler_6529,2710,390161
crawler_6530,10685,21056
crawler_6531,5101,172288
crawler_6533,8119,46488
crawler_6534,6794,143708
crawler_6536,3874,161192
crawler_6537,9712,27126
crawler_6538,1804,33454
crawler_6540,2982,593255
crawler_6541,8428,126020
crawler_6542,7847,54656
crawler_6544,7484,21776
crawler_6545,6570,15822
crawler_6546,7782,78742
crawler_6547,2011,47949
crawler_6548,3147,251848
crawler_6551,10069,104607
crawler_6552,8944,112682
crawler_6553,1469,349981
crawler_6555,6533,67350
crawler_6556,6996,60785
crawler_6557,4660,226806
crawler_6560,10057,28138
crawler_6561,6503,33221
crawler_6562,5633,77604
crawler_6563,8406,77230
crawler_6564,5646,241066
crawler_6565,3509,297574
crawler_6566,1521,385315
crawler_6567,4646,74711
crawler_6568,11681,166787
crawler_6569,9644,75282
crawler_6570,2528,408476
crawler_6572,11363,8948
crawler_6573,6931,77789
crawler_6574,11200,89523
crawler_6575,3070,282653
crawler_6576,11640,133338
crawler_6577,4901,48430
crawler_6578,7676,48885
crawler_6579,3827,77567
crawler_6580,6350,83905
crawler_6581,3226,189412
crawler_6582,11165,133610
crawler_6583,8416,114234
crawler_6584,661,460601
crawler_6585,11980,91229
crawler_6586,7308,33121
crawler_6588,11791,53009
crawler_6589,7314,108286
crawler_6590,3756,29334
crawler_6591,5929,50401
crawler_6592,3734,125293
